Asset_Num;Endpoint Type;Host ID;Host Name;ID;OS Version;Sensor ID;Sensor Tenant;Sensor Version;osFamily
219;ENDPOINT_REDCLOAK;004b1210ae09144e7d2c5b983fe4ab5e;NTCCAUSS01;f4615c75-f34c-4461-8caf-40050b64ac61;VERSION_SERVER_2012_R2;004b1210ae09144e7d2c5b983fe4ab5e;004b1210;2.8.5.0;WINDOWS
220;ENDPOINT_REDCLOAK;004b1210ef0283988a73470ca24859f7;NTCEEM;a1f2e434-5b8c-4e8c-b9bf-5f345b07ee71;VERSION_SERVER_2012_R2;004b1210ef0283988a73470ca24859f7;004b1210;2.8.5.0;WINDOWS
221;ENDPOINT_MICROSOFT_ATP;4b406e2a8d169fd4150a60a86d747133f68ce112;leonardo_cordeiro_iphone 13;d695d25d-5a4d-4f9c-8f16-e4b08503bfb6;17.4;4b406e2a8d169fd4150a60a86d747133f68ce112;ae05bd5a-1123-4191-8d0f-696daba31d1e;1.1.50200104;IOS
222;ENDPOINT_REDCLOAK;004b1210f210e98b241d58f50f8b1618;NTCGMS01;ae0fd810-177f-44e0-bf97-faf7bb2a1dcc;VERSION_SERVER_2019;004b1210f210e98b241d58f50f8b1618;004b1210;2.8.5.0;WINDOWS
223;ENDPOINT_REDCLOAK;004b1210fd796b6a39db1301fe3cb7f4;NTCCARSRVPRD03;e5122510-35e6-4ae0-9c7b-f3d1cee29a4f;VERSION_SERVER_2012_R2;004b1210fd796b6a39db1301fe3cb7f4;004b1210;2.8.5.0;WINDOWS
224;ENDPOINT_REDCLOAK;004b1210dea0d3b3e372b510d7a6d9a9;NTCRDS04;7d7ee82f-ed50-4ba4-a3f6-5dec639d9d6c;VERSION_SERVER_2012_R2;004b1210dea0d3b3e372b510d7a6d9a9;004b1210;2.8.5.0;WINDOWS
225;ENDPOINT_REDCLOAK;004b1210c79bc109fd2d53e0e52fa31c;NTCCABI01;f5515426-ac7c-44e7-9b57-98f4471216fc;VERSION_SERVER_2012_R2;004b1210c79bc109fd2d53e0e52fa31c;004b1210;2.8.5.0;WINDOWS
226;ENDPOINT_MICROSOFT_ATP;a959da82af590a6b430166b5f3009f22e577320b;wksdp6npq172.netcenter.com.br;c1451da5-f5fc-4ed8-8e39-4e6c5cae61ef;Windows10;a959da82af590a6b430166b5f3009f22e577320b;ae05bd5a-1123-4191-8d0f-696daba31d1e;10.8675.19045.4046;WINDOWS
227;ENDPOINT_REDCLOAK;004b1210ee36d02705097652b94eb53b;NTCPAM02;a95acd1e-750b-42fc-b894-d46655f171f9;VERSION_SERVER_2012_R2;004b1210ee36d02705097652b94eb53b;004b1210;2.8.5.0;WINDOWS
228;ENDPOINT_REDCLOAK;004b12108e95cc2eb79fc396e3b5a6c3;NTCCORPRTG01;f41cf203-7d84-4b48-9c78-5a28d7796c56;VERSION_SERVER_2012_R2;004b12108e95cc2eb79fc396e3b5a6c3;004b1210;2.8.5.0;WINDOWS
229;ENDPOINT_MICROSOFT_ATP;fa45db501cd1f23342f37746ad5646d814c42eb8;wksesp018.netcenter.com.br;e14b8c3b-2954-44d7-8408-33ca10d79dac;Windows11;fa45db501cd1f23342f37746ad5646d814c42eb8;ae05bd5a-1123-4191-8d0f-696daba31d1e;10.8675.22631.3155;WINDOWS
230;ENDPOINT_MICROSOFT_ATP;7934b8ed094982d1adc696b97bfe5340f12aadd2;wksfin80yhl22.netcenter.com.br;2dbd7b94-d221-4526-b498-5c48fe81c583;Windows10;7934b8ed094982d1adc696b97bfe5340f12aadd2;ae05bd5a-1123-4191-8d0f-696daba31d1e;10.8675.19045.4046;WINDOWS
231;ENDPOINT_MICROSOFT_ATP;31b0513c943de071cd60deb4876d923f9afce52c;wksger008.netcenter.com.br;30b169de-0922-473c-a1f4-d606260243bc;Windows11;31b0513c943de071cd60deb4876d923f9afce52c;ae05bd5a-1123-4191-8d0f-696daba31d1e;10.8675.22621.3155;WINDOWS
232;ENDPOINT_MICROSOFT_ATP;3e700525f89eba2c299f2fa594b1654a8fcfee38;wksesp015.netcenter.com.br;7ec2b1b3-ec52-4293-86f7-bbe04ba63887;Windows11;3e700525f89eba2c299f2fa594b1654a8fcfee38;ae05bd5a-1123-4191-8d0f-696daba31d1e;10.8675.22631.3155;WINDOWS
233;ENDPOINT_MICROSOFT_ATP;92f28c4ef99d83424ce427ded303c87d78aa6b8f;wkscom90yfl22.netcenter.com.br;be5a0a1c-10c5-4ca9-b936-7f7efde1b84d;Windows10;92f28c4ef99d83424ce427ded303c87d78aa6b8f;ae05bd5a-1123-4191-8d0f-696daba31d1e;10.8675.19045.4046;WINDOWS
234;ENDPOINT_REDCLOAK;004b1210c58e847a1e698c881f6ec426;NTCDB03;1706e13c-d86f-4c15-ac99-010bc8084a6a;VERSION_SERVER_2012_R2;004b1210c58e847a1e698c881f6ec426;004b1210;2.8.5.0;WINDOWS
235;ENDPOINT_MICROSOFT_ATP;9a4f0c22b90890a835caa52346eec97080e880d0;wksdir004.netcenter.com.br;55cdace9-e5e5-42d8-8e0c-0011ed0bc895;Windows10;9a4f0c22b90890a835caa52346eec97080e880d0;ae05bd5a-1123-4191-8d0f-696daba31d1e;10.8675.19045.4046;WINDOWS
236;ENDPOINT_REDCLOAK;004b121036b0ab0af163cae9fd48c90e;NTCFS01;26177ebe-0719-40ca-a589-5fa19038603c;VERSION_SERVER_2019;004b121036b0ab0af163cae9fd48c90e;004b1210;2.8.5.0;WINDOWS
237;ENDPOINT_MICROSOFT_ATP;fce151aa31cc0f7c72ec317e6eff046562b3ab5d;wksesp013.netcenter.com.br;23c1b319-283e-49e1-b9ff-f2d9418cbf8c;Windows11;fce151aa31cc0f7c72ec317e6eff046562b3ab5d;ae05bd5a-1123-4191-8d0f-696daba31d1e;10.8675.22621.3155;WINDOWS
238;ENDPOINT_MICROSOFT_ATP;56d65e72c7faeda5883cbd00bc89d037cba365bc;wkslab.netcenter.com.br;d4231152-642c-4a23-998d-1daa2d820f7c;Windows11;56d65e72c7faeda5883cbd00bc89d037cba365bc;ae05bd5a-1123-4191-8d0f-696daba31d1e;10.8675.22631.3155;WINDOWS
239;ENDPOINT_REDCLOAK;004b121095814eaaf778d6bdafd5774e;NTCCARSRVPRD02;e8822f1b-deca-4f23-a79c-d80ef7a50efa;VERSION_SERVER_2012_R2;004b121095814eaaf778d6bdafd5774e;004b1210;2.8.5.0;WINDOWS
240;ENDPOINT_REDCLOAK;004b12102cdd84c79039e2e31d6dc0a4;NTCCARSRVPRD01;5f5adf38-0994-40b9-81e4-3ffc3725d845;VERSION_SERVER_2012_R2;004b12102cdd84c79039e2e31d6dc0a4;004b1210;2.8.5.0;WINDOWS
241;ENDPOINT_REDCLOAK;004b1210a7d97bb694427dabc7ce26cb;NTCSSO01;26293bbc-71e6-4745-ab0f-2a982ac8abf2;VERSION_SERVER_2012_R2;004b1210a7d97bb694427dabc7ce26cb;004b1210;2.8.5.0;WINDOWS
242;ENDPOINT_REDCLOAK;004b1210d3e10c639672f940eaf42984;NTCRMTPRTG02;1af7b7da-c31f-4e82-9ef1-2c8a31205d55;VERSION_SERVER_2012_R2;004b1210d3e10c639672f940eaf42984;004b1210;2.8.5.0;WINDOWS
243;ENDPOINT_MICROSOFT_ATP;ab59a12c6bae55210eb3ba5bbcd606c157884897;wksnoc6y33g22.netcenter.com.br;545a9bd4-9247-4350-938b-ee089a6e82da;Windows10;ab59a12c6bae55210eb3ba5bbcd606c157884897;ae05bd5a-1123-4191-8d0f-696daba31d1e;10.8675.19045.4046;WINDOWS
244;ENDPOINT_MICROSOFT_ATP;73e865e9ab0fd9359faef5a16fe6d43e26f676ae;wksdir002.netcenter.com.br;46fdc9f3-79c4-4253-b560-b5de3fe9080d;Windows11;73e865e9ab0fd9359faef5a16fe6d43e26f676ae;ae05bd5a-1123-4191-8d0f-696daba31d1e;10.8675.22631.3155;WINDOWS
