Asset_Num;Endpoint Type;Host ID;Host Name;ID;OS Version;Sensor ID;Sensor Tenant;Sensor Version;osFamily;osRelease;systemType;status;osDistributor
52;ENDPOINT_TAEGIS;121b25bd-9c50-591b-b3d8-321aafb3b574;TECH104;121b25bd-9c50-591b-b3d8-321aafb3b574;10.0.26100;121b25bd-9c50-591b-b3d8-321aafb3b574;142779;2.2.22;WINDOWS;0.0;NT_WORKSTATION;Healthy;Microsoft
53;ENDPOINT_TAEGIS;0e383fe5-c245-5f7e-8761-bccfc44ab326;TECH132;0e383fe5-c245-5f7e-8761-bccfc44ab326;10.0.26100;0e383fe5-c245-5f7e-8761-bccfc44ab326;142779;2.2.22;WINDOWS;0.0;NT_WORKSTATION;Healthy;Microsoft
54;ENDPOINT_TAEGIS;5adadcdb-68a2-5654-a769-d19fc2a03204;TECH222;5adadcdb-68a2-5654-a769-d19fc2a03204;10.0.26100;5adadcdb-68a2-5654-a769-d19fc2a03204;142779;2.2.22;WINDOWS;0.0;NT_WORKSTATION;Healthy;Microsoft
55;ENDPOINT_TAEGIS;f8d9a6f5-b6ad-5c60-8d1d-a09255e606f6;TOTVS;f8d9a6f5-b6ad-5c60-8d1d-a09255e606f6;10.0.19045;f8d9a6f5-b6ad-5c60-8d1d-a09255e606f6;142779;2.2.22;WINDOWS;0.0;NT_WORKSTATION;Active;Microsoft
56;ENDPOINT_TAEGIS;2ed933d1-8543-555d-a273-b46ae2dacdc0;RAUL;2ed933d1-8543-555d-a273-b46ae2dacdc0;10.0.26100;2ed933d1-8543-555d-a273-b46ae2dacdc0;142779;2.2.22;WINDOWS;0.0;NT_WORKSTATION;Healthy;Microsoft
57;ENDPOINT_TAEGIS;bda7d988-51e1-59fe-ad28-cd669f2415f2;MAO-ADDS02;bda7d988-51e1-59fe-ad28-cd669f2415f2;10.0.20348;bda7d988-51e1-59fe-ad28-cd669f2415f2;142779;2.1.2;WINDOWS;0.0;NT_SERVER;Archived;Microsoft
58;ENDPOINT_TAEGIS;2cd00a39-ad75-5f84-b21a-3bfab4db29c7;JONATHAN;2cd00a39-ad75-5f84-b21a-3bfab4db29c7;10.0.19045;2cd00a39-ad75-5f84-b21a-3bfab4db29c7;142779;2.2.18;WINDOWS;0.0;NT_WORKSTATION;Archived;Microsoft
59;ENDPOINT_TAEGIS;a8a63b8e-01c7-508d-b9ae-b60d50b7c0db;CA-ADDS02;a8a63b8e-01c7-508d-b9ae-b60d50b7c0db;10.0.20348;a8a63b8e-01c7-508d-b9ae-b60d50b7c0db;142779;2.1.2;WINDOWS;0.0;NT_DOMAIN_CONTROLLER;Archived;Microsoft
60;ENDPOINT_REDCLOAK;47bcd27830342f61a56b81992301116b;rafabacil;a3004e9e-e7f0-4226-9569-f86955a4b1ee;VERSION_WIN10;47bcd27830342f61a56b81992301116b;47bcd278;2.8.5.0;WINDOWS;0.0;NT_WORKSTATION;Archived;Microsoft
61;ENDPOINT_REDCLOAK;47bcd278319e11f631ff749840114c2a;JONATHAN;ce4e8bc3-ede1-4f96-9bf7-9e2d4d62b508;VERSION_WIN10;47bcd278319e11f631ff749840114c2a;47bcd278;2.8.5.0;WINDOWS;0.0;NT_WORKSTATION;Archived;Microsoft
62;ENDPOINT_REDCLOAK;47bcd2784c1bbd1ce84d5c53aec63ace;DPIRES;d201f65c-37a4-4f8f-8dce-e1a33320e713;VERSION_WIN10;47bcd2784c1bbd1ce84d5c53aec63ace;47bcd278;2.8.5.0;WINDOWS;0.0;NT_WORKSTATION;Archived;Microsoft
63;ENDPOINT_REDCLOAK;47bcd2786ddfd36ba63b236938671e9a;ILEANAAFONSO;0860cedb-8480-4982-bce8-5a8e17450f7e;VERSION_WIN10;47bcd2786ddfd36ba63b236938671e9a;47bcd278;2.8.5.0;WINDOWS;0.0;NT_WORKSTATION;Archived;Microsoft
64;ENDPOINT_REDCLOAK;47bcd278c99fd0daf2cde327931d2403;RICARDOLESSA;116a1a6d-e9bb-4292-a177-f337b4b645dc;VERSION_WIN10;47bcd278c99fd0daf2cde327931d2403;47bcd278;2.8.5.0;WINDOWS;0.0;NT_WORKSTATION;Archived;Microsoft
65;ENDPOINT_TAEGIS;ce2c2199-ee26-5873-9dd3-38dee03e7304;RICARDOROCHA;ce2c2199-ee26-5873-9dd3-38dee03e7304;6.0.6000;ce2c2199-ee26-5873-9dd3-38dee03e7304;142779;1.0.26;WINDOWS;0.0;NT_WORKSTATION;Unhealthy;Microsoft
66;ENDPOINT_TAEGIS;d7120928-d815-5e3a-92e0-1e7beed4678d;WALLACE;d7120928-d815-5e3a-92e0-1e7beed4678d;10.0.26100;d7120928-d815-5e3a-92e0-1e7beed4678d;142779;2.2.22;WINDOWS;0.0;NT_WORKSTATION;Healthy;Microsoft
67;ENDPOINT_TAEGIS;083bf835-fd74-5cec-a695-66279c58163c;TECH084;083bf835-fd74-5cec-a695-66279c58163c;10.0.26100;083bf835-fd74-5cec-a695-66279c58163c;142779;2.2.22;WINDOWS;0.0;NT_WORKSTATION;Healthy;Microsoft
68;ENDPOINT_TAEGIS;86912230-6a7f-5fac-a731-b599186009b5;DANIYOUNES;86912230-6a7f-5fac-a731-b599186009b5;10.0.26100;86912230-6a7f-5fac-a731-b599186009b5;142779;2.2.22;WINDOWS;0.0;NT_WORKSTATION;Healthy;Microsoft
69;ENDPOINT_TAEGIS;b110d9a7-2acd-5cfa-9833-47c05cf4586a;TECH008;b110d9a7-2acd-5cfa-9833-47c05cf4586a;10.0.26100;b110d9a7-2acd-5cfa-9833-47c05cf4586a;142779;2.2.22;WINDOWS;0.0;NT_WORKSTATION;Healthy;Microsoft
70;ENDPOINT_TAEGIS;b74762ec-cd67-5ab2-8972-254bd6de7276;TECH033;b74762ec-cd67-5ab2-8972-254bd6de7276;10.0.26100;b74762ec-cd67-5ab2-8972-254bd6de7276;142779;2.2.22;WINDOWS;0.0;NT_WORKSTATION;Healthy;Microsoft
71;ENDPOINT_TAEGIS;ebe58185-6c20-59e3-9ceb-b1bdb0188149;MYLENERIBEIRO;ebe58185-6c20-59e3-9ceb-b1bdb0188149;10.0.26100;ebe58185-6c20-59e3-9ceb-b1bdb0188149;142779;2.2.22;WINDOWS;0.0;NT_WORKSTATION;Healthy;Microsoft
72;ENDPOINT_TAEGIS;be4ccd00-fd9e-5a20-be1d-010bae4c20de;LENIOFERREIRA;be4ccd00-fd9e-5a20-be1d-010bae4c20de;10.0.26100;be4ccd00-fd9e-5a20-be1d-010bae4c20de;142779;1.0.26;WINDOWS;0.0;NT_WORKSTATION;Archived;Microsoft
73;ENDPOINT_TAEGIS;a60abb3e-f70b-59b3-86e4-8a70f4f4a754;TECH322;a60abb3e-f70b-59b3-86e4-8a70f4f4a754;10.0.26100;a60abb3e-f70b-59b3-86e4-8a70f4f4a754;142779;2.2.22;WINDOWS;0.0;NT_WORKSTATION;Healthy;Microsoft
74;ENDPOINT_TAEGIS;47c43b9e-ccee-5165-8047-12a73a4f22cc;SERVERBKP-DC;47c43b9e-ccee-5165-8047-12a73a4f22cc;10.0.20348;47c43b9e-ccee-5165-8047-12a73a4f22cc;142779;2.2.22;WINDOWS;0.0;NT_SERVER;Active;Microsoft
75;ENDPOINT_TAEGIS;ee424343-c5c5-506a-af17-3ccb9d5b47a9;LORRAINECUNHA;ee424343-c5c5-506a-af17-3ccb9d5b47a9;10.0.26100;ee424343-c5c5-506a-af17-3ccb9d5b47a9;142779;2.2.22;WINDOWS;0.0;NT_WORKSTATION;Healthy;Microsoft
76;ENDPOINT_TAEGIS;2280fd4e-8bf3-53cf-adea-318b7042f25a;BIANCAMELO;2280fd4e-8bf3-53cf-adea-318b7042f25a;10.0.26100;2280fd4e-8bf3-53cf-adea-318b7042f25a;142779;2.2.22;WINDOWS;0.0;NT_WORKSTATION;Healthy;Microsoft
77;ENDPOINT_TAEGIS;0982d385-1ee1-5a71-9f5a-7bbfde0fc37e;TECH053;0982d385-1ee1-5a71-9f5a-7bbfde0fc37e;10.0.26100;0982d385-1ee1-5a71-9f5a-7bbfde0fc37e;142779;2.2.22;WINDOWS;0.0;NT_WORKSTATION;Healthy;Microsoft
78;ENDPOINT_TAEGIS;a49f3080-dd09-5a04-8091-b7a7bc9127ab;TECH317;a49f3080-dd09-5a04-8091-b7a7bc9127ab;10.0.26100;a49f3080-dd09-5a04-8091-b7a7bc9127ab;142779;2.2.22;WINDOWS;0.0;NT_WORKSTATION;Healthy;Microsoft
79;ENDPOINT_TAEGIS;58dfc7e7-9e52-5c0a-9431-01e6f6e76648;TECH168;58dfc7e7-9e52-5c0a-9431-01e6f6e76648;10.0.26100;58dfc7e7-9e52-5c0a-9431-01e6f6e76648;142779;2.2.22;WINDOWS;0.0;NT_WORKSTATION;Healthy;Microsoft
80;ENDPOINT_REDCLOAK;47bcd278db95d5c1a52004e27b074e2c;LUANMAIA;d5ba31d1-5751-42d3-9e39-7a71d2692a90;VERSION_WIN10;47bcd278db95d5c1a52004e27b074e2c;47bcd278;2.8.5.0;WINDOWS;0.0;NT_WORKSTATION;Healthy;Microsoft
81;ENDPOINT_TAEGIS;facde317-661f-5d12-ae57-e29423b3c1dc;TECH087;facde317-661f-5d12-ae57-e29423b3c1dc;10.0.26100;facde317-661f-5d12-ae57-e29423b3c1dc;142779;2.2.22;WINDOWS;0.0;NT_WORKSTATION;Healthy;Microsoft
82;ENDPOINT_TAEGIS;e4d1471f-43df-587a-898b-e021382f2b15;HECTORVALENTE;e4d1471f-43df-587a-898b-e021382f2b15;10.0.26100;e4d1471f-43df-587a-898b-e021382f2b15;142779;2.2.22;WINDOWS;0.0;NT_WORKSTATION;Healthy;Microsoft
83;ENDPOINT_TAEGIS;becce638-7f9c-53b5-be63-3a6c4b4db838;LUANMAIA;becce638-7f9c-53b5-be63-3a6c4b4db838;10.0.26100;becce638-7f9c-53b5-be63-3a6c4b4db838;142779;2.2.22;WINDOWS;0.0;NT_WORKSTATION;Healthy;Microsoft
84;ENDPOINT_TAEGIS;31ae826d-fcdb-5684-b4bf-6456f48f5941;TECH301;31ae826d-fcdb-5684-b4bf-6456f48f5941;10.0.26100;31ae826d-fcdb-5684-b4bf-6456f48f5941;142779;2.2.22;WINDOWS;0.0;NT_WORKSTATION;Healthy;Microsoft
85;ENDPOINT_TAEGIS;56ed6c5f-6daa-56b5-a462-1e230d138b82;TECH136;56ed6c5f-6daa-56b5-a462-1e230d138b82;10.0.26100;56ed6c5f-6daa-56b5-a462-1e230d138b82;142779;2.2.22;WINDOWS;0.0;NT_WORKSTATION;Healthy;Microsoft
86;ENDPOINT_TAEGIS;c6de45ed-e74a-5388-ab6f-ec7985720009;TECH107;c6de45ed-e74a-5388-ab6f-ec7985720009;10.0.26100;c6de45ed-e74a-5388-ab6f-ec7985720009;142779;2.2.22;WINDOWS;0.0;NT_WORKSTATION;Healthy;Microsoft
87;ENDPOINT_TAEGIS;6948272e-17cb-5535-ae0d-f0c9ba3eccf1;FAMELLI-9991;6948272e-17cb-5535-ae0d-f0c9ba3eccf1;10.0.26100;6948272e-17cb-5535-ae0d-f0c9ba3eccf1;142779;2.2.22;WINDOWS;0.0;NT_WORKSTATION;Healthy;Microsoft
88;ENDPOINT_TAEGIS;7a493644-13ca-5f1d-b811-66d28e9bfc98;MAO-DHCP01;7a493644-13ca-5f1d-b811-66d28e9bfc98;10.0.20348;7a493644-13ca-5f1d-b811-66d28e9bfc98;142779;2.2.22;WINDOWS;0.0;NT_SERVER;Active;Microsoft
89;ENDPOINT_TAEGIS;bb9dddf5-9f62-5386-964f-3c9118181e24;sondamao;bb9dddf5-9f62-5386-964f-3c9118181e24;10.0.20348;bb9dddf5-9f62-5386-964f-3c9118181e24;142779;2.2.22;WINDOWS;0.0;NT_SERVER;Active;Microsoft
90;ENDPOINT_TAEGIS;97ee8554-e844-59a6-8c69-b9e723ef94e5;MAO-SERVERBKP;97ee8554-e844-59a6-8c69-b9e723ef94e5;10.0.20348;97ee8554-e844-59a6-8c69-b9e723ef94e5;142779;2.2.22;WINDOWS;0.0;NT_SERVER;Active;Microsoft
91;ENDPOINT_TAEGIS;27694bb7-1885-5388-bc67-836dd46b7e1a;SFTP;27694bb7-1885-5388-bc67-836dd46b7e1a;10.0.20348;27694bb7-1885-5388-bc67-836dd46b7e1a;142779;2.2.22;WINDOWS;0.0;NT_SERVER;Active;Microsoft
92;ENDPOINT_TAEGIS;e4bae763-cd3d-5bca-87ae-293722f3fb13;MAO-FS01;e4bae763-cd3d-5bca-87ae-293722f3fb13;10.0.20348;e4bae763-cd3d-5bca-87ae-293722f3fb13;142779;2.2.22;WINDOWS;0.0;NT_SERVER;Active;Microsoft
93;ENDPOINT_TAEGIS;4ad16f38-4de5-5a01-b2d4-52e1df4238b2;DC-CERT-PRINC;4ad16f38-4de5-5a01-b2d4-52e1df4238b2;10.0.20348;4ad16f38-4de5-5a01-b2d4-52e1df4238b2;142779;2.2.22;WINDOWS;0.0;NT_SERVER;Active;Microsoft
94;ENDPOINT_TAEGIS;21e5552a-bd90-58aa-a2ac-e34a980a9bba;DC-SERVERCATALOGO;21e5552a-bd90-58aa-a2ac-e34a980a9bba;10.0.19045;21e5552a-bd90-58aa-a2ac-e34a980a9bba;142779;2.2.22;WINDOWS;0.0;NT_WORKSTATION;Active;Microsoft
