Asset_Num;Endpoint Type;Host ID;Host Name;ID;OS Version;Sensor ID;Sensor Tenant;Sensor Version;osFamily;osRelease;systemType;status;osDistributor
46;ENDPOINT_REDCLOAK;d6acc62d320a8696bab250ecf01d6103;10-UNCOR-016504;1cdb0f6e-3612-4f09-b417-6144215b03cc;VERSION_WIN7;d6acc62d320a8696bab250ecf01d6103;d6acc62d;2.8.5.0;WINDOWS;1.0;NT_WORKSTATION;Active;Microsoft
47;ENDPOINT_REDCLOAK;d6acc62d5bf102fcf01f7efa0919eec5;03-ALMOX-014459;ce7b13e2-2618-440e-8da4-64defe4efa75;VERSION_WIN7;d6acc62d5bf102fcf01f7efa0919eec5;d6acc62d;2.8.5.0;WINDOWS;1.0;NT_WORKSTATION;Active;Microsoft
48;ENDPOINT_REDCLOAK;d6acc62d7ee87af83bed1eca35cdd03f;03-ALMOX-012491;dcc22bde-db69-47f2-ba99-56623e74d51d;VERSION_WIN7;d6acc62d7ee87af83bed1eca35cdd03f;d6acc62d;2.8.5.0;WINDOWS;1.0;NT_WORKSTATION;Active;Microsoft
49;ENDPOINT_REDCLOAK;d6acc62d7f8a5c1e1d2cc5fef3e56f52;03-ALMOX-014469;6bae7519-fe8f-44ca-a742-152883f4dd47;VERSION_WIN7;d6acc62d7f8a5c1e1d2cc5fef3e56f52;d6acc62d;2.8.5.0;WINDOWS;1.0;NT_WORKSTATION;Active;Microsoft
50;ENDPOINT_REDCLOAK;d6acc62d97edd78772310ccd076b4e52;07-TRANS-013738;33a131d1-4d3c-4727-abd9-943bf36e47d3;VERSION_WIN7;d6acc62d97edd78772310ccd076b4e52;d6acc62d;2.8.5.0;WINDOWS;1.0;NT_WORKSTATION;Active;Microsoft
51;ENDPOINT_REDCLOAK;d6acc62da7d1a1d854911303d32cd631;04-SLMED-013735;6601f77f-a646-47b5-a8c5-bc026de5cdd7;VERSION_WIN7;d6acc62da7d1a1d854911303d32cd631;d6acc62d;2.8.5.0;WINDOWS;1.0;NT_WORKSTATION;Active;Microsoft
52;ENDPOINT_REDCLOAK;d6acc62ddbbf8e6e7f069a989c40be61;11-SLHIB-013777;65f92850-0b5e-46b1-95bc-d1500124f008;VERSION_WIN7;d6acc62ddbbf8e6e7f069a989c40be61;d6acc62d;2.8.5.0;WINDOWS;1.0;NT_WORKSTATION;Active;Microsoft
53;ENDPOINT_REDCLOAK;d6acc62de0289c0645f4631e6e1ae245;07-TRANS-014482;22a66aae-fce2-4157-9cb4-b38516b41ac8;VERSION_WIN7;d6acc62de0289c0645f4631e6e1ae245;d6acc62d;2.8.5.0;WINDOWS;1.0;NT_WORKSTATION;Active;Microsoft
54;ENDPOINT_REDCLOAK;d6acc62debb6ce5e89e9ba8854579717;SL-TOMOG-019726;2cb16181-1b7a-482a-a652-10752af76cd4;VERSION_WIN7;d6acc62debb6ce5e89e9ba8854579717;d6acc62d;2.8.5.0;WINDOWS;1.0;NT_WORKSTATION;Active;Microsoft
55;ENDPOINT_REDCLOAK;d6acc62dbc2efd571580ef3dade31f5e;05-BIBVI-013779;43f2b412-1cde-4c20-a41a-3cd1df8b74f2;VERSION_WIN7;d6acc62dbc2efd571580ef3dade31f5e;d6acc62d;2.8.5.0;WINDOWS;1.0;NT_WORKSTATION;Active;Microsoft
56;ENDPOINT_REDCLOAK;d6acc62d901cbf9fec62c16a57f3f758;CA-DIVSG-014479;15c89dcf-19b0-4263-948d-b2a12144c7be;VERSION_WIN7;d6acc62d901cbf9fec62c16a57f3f758;d6acc62d;2.8.5.0;WINDOWS;1.0;NT_WORKSTATION;Active;Microsoft
57;ENDPOINT_REDCLOAK;d6acc62dec2dd495a01dc6ea6fca2da7;TE-RECAR-014490;e29feb8e-ac52-4652-9f9a-959aa1d1a8eb;VERSION_WIN7;d6acc62dec2dd495a01dc6ea6fca2da7;d6acc62d;2.8.5.0;WINDOWS;1.0;NT_WORKSTATION;Active;Microsoft
58;ENDPOINT_REDCLOAK;d6acc62dff28178cf88f63797fade473;05-CTCEL-013862;d008f4b2-285e-4c77-932b-cc50884d3d2b;VERSION_WIN7;d6acc62dff28178cf88f63797fade473;d6acc62d;2.8.5.0;WINDOWS;1.0;NT_WORKSTATION;Active;Microsoft
